BeA,2024,9,2,3,ef,I2a,P1,0,,502,1005,45,EF
BeA,2024,9,2,4,ef,I2a,P1,0,,502,1050,45,EF
BeA,2024,9,6,6,ef,I2a,P1,0,,501,1220,45,EF
BeA,2024,9,6,7,ef,I2a,P1,0,,501,1305,45,EF
BeA,2024,9,30,3,ef,I2a,P1,0,,502,1005,45,EF
BeA,2024,9,30,4,ef,I2a,P1,0,,502,1050,45,EF
BeA,2024,10,4,6,ef,I2a,P1,0,,501,1220,45,EF
BeA,2024,10,4,7,ef,I2a,P1,0,,501,1305,45,EF
BeA,2024,11,4,3,ef,I2a,P1,0,,502,1005,45,EF
BeA,2024,11,4,4,ef,I2a,P1,0,,502,1050,45,EF
BeA,2024,11,8,6,ef,I2a,P1,0,,501,1220,45,EF
BeA,2024,11,8,7,ef,I2a,P1,0,,501,1305,45,EF
BeA,2024,12,2,3,ef,I2a,P1,0,,502,1005,45,EF
BeA,2024,12,2,4,ef,I2a,P1,0,,502,1050,45,EF
BeA,2024,12,6,6,ef,I2a,P1,0,,501,1220,45,EF
BeA,2024,12,6,7,ef,I2a,P1,0,,501,1305,45,EF
BeA,2025,1,13,3,ef,I2a,P1,0,,502,1005,45,EF
BeA,2025,1,13,4,ef,I2a,P1,0,,502,1050,45,EF
BeA,2025,1,17,6,ef,I2a,P1,0,,501,1220,45,EF
BeA,2025,1,17,7,ef,I2a,P1,0,,501,1305,45,EF
BeA,2025,2,10,3,ef,I2a,P1,0,,502,1005,45,EF
BeA,2025,2,10,4,ef,I2a,P1,0,,502,1050,45,EF
BeA,2025,2,14,6,ef,I2a,P1,0,,501,1220,45,EF
BeA,2025,2,14,7,ef,I2a,P1,0,,501,1305,45,EF
BeA,2025,3,17,3,ef,I2a,P1,0,,502,1005,45,EF
BeA,2025,3,17,4,ef,I2a,P1,0,,502,1050,45,EF
BeA,2025,3,21,6,ef,I2a,P1,0,,501,1220,45,EF
BeA,2025,3,21,7,ef,I2a,P1,0,,501,1305,45,EF
BeA,2025,4,14,3,ef,I2a,P1,0,,502,1005,45,EF
BeA,2025,4,14,4,ef,I2a,P1,0,,502,1050,45,EF
BeA,2025,5,19,3,ef,I2a,P1,0,,502,1005,45,EF
BeA,2025,5,19,4,ef,I2a,P1,0,,502,1050,45,EF
BeA,2025,5,23,6,ef,I2a,P1,0,,501,1220,45,EF
BeA,2025,5,23,7,ef,I2a,P1,0,,501,1305,45,EF
Deb,2024,9,3,1,m165,I2a,203,0,,1,820,45,CP
Deb,2024,9,3,2,m165,I2a,203,0,,1,905,45,CP
Deb,2024,9,3,3,m165,I2a,203,0,,1,1005,45,CP
Deb,2024,9,5,1,m165,I2a,203,0,,1,820,45,CP
Deb,2024,10,1,1,m165,I2a,203,0,,1,820,45,CP
Deb,2024,10,1,2,m165,I2a,203,0,,1,905,45,CP
Deb,2024,10,1,3,m165,I2a,203,0,,1,1005,45,CP
Deb,2024,10,3,1,m165,I2a,203,0,,1,820,45,CP
Deb,2024,11,5,1,m165,I2a,203,0,,1,820,45,CP
Deb,2024,11,5,2,m165,I2a,203,0,,1,905,45,CP
Deb,2024,11,5,3,m165,I2a,203,0,,1,1005,45,CP
Deb,2024,11,7,1,m165,I2a,203,0,,1,820,45,CP
Deb,2024,12,3,1,m165,I2a,203,0,,1,820,45,CP
Deb,2024,12,3,2,m165,I2a,203,0,,1,905,45,CP
Deb,2024,12,3,3,m165,I2a,203,0,,1,1005,45,CP
Deb,2024,12,5,1,m165,I2a,203,0,,1,820,45,CP
Deb,2025,1,14,1,m165,I2a,203,0,,1,820,45,CP
Deb,2025,1,14,2,m165,I2a,203,0,,1,905,45,CP
Deb,2025,1,14,3,m165,I2a,203,0,,1,1005,45,CP
Deb,2025,1,16,1,m165,I2a,203,0,,1,820,45,CP
Deb,2025,2,11,1,m165,I2a,203,0,,1,820,45,CP
Deb,2025,2,11,2,m165,I2a,203,0,,1,905,45,CP
Deb,2025,2,11,3,m165,I2a,203,0,,1,1005,45,CP
Deb,2025,2,13,1,m165,I2a,203,0,,1,820,45,CP
Deb,2025,3,18,1,m165,I2a,203,0,,1,820,45,CP
Deb,2025,3,18,2,m165,I2a,203,0,,1,905,45,CP
Deb,2025,3,18,3,m165,I2a,203,0,,1,1005,45,CP
Deb,2025,3,20,1,m165,I2a,203,0,,1,820,45,CP
Deb,2025,4,15,1,m165,I2a,203,0,,1,820,45,CP
Deb,2025,4,15,2,m165,I2a,203,0,,1,905,45,CP
Deb,2025,4,15,3,m165,I2a,203,0,,1,1005,45,CP
Deb,2025,4,17,1,m165,I2a,203,0,,1,820,45,CP
Deb,2025,5,20,1,m165,I2a,203,0,,1,820,45,CP
Deb,2025,5,20,2,m165,I2a,203,0,,1,905,45,CP
Deb,2025,5,20,3,m165,I2a,203,0,,1,1005,45,CP
Deb,2025,5,22,1,m165,I2a,203,0,,1,820,45,CP
Gia,2024,9,11,9,ef,MI2,P1,0,,935,1445,45,EF
Gia,2024,9,11,10,ef,MI2,P1,0,,935,1530,45,EF
Gia,2024,10,9,9,ef,MI2,P1,0,,935,1445,45,EF
Gia,2024,10,9,10,ef,MI2,P1,0,,935,1530,45,EF
Gia,2024,11,13,9,ef,MI2,P1,0,,935,1445,45,EF
Gia,2024,11,13,10,ef,MI2,P1,0,,935,1530,45,EF
Gia,2024,12,11,9,ef,MI2,P1,0,,935,1445,45,EF
Gia,2024,12,11,10,ef,MI2,P1,0,,935,1530,45,EF
Gia,2025,1,22,9,ef,MI2,P1,0,,935,1445,45,EF
Gia,2025,1,22,10,ef,MI2,P1,0,,935,1530,45,EF
Gia,2025,2,19,9,ef,MI2,P1,0,,935,1445,45,EF
Gia,2025,2,19,10,ef,MI2,P1,0,,935,1530,45,EF
Gia,2025,3,26,9,ef,MI2,P1,0,,935,1445,45,EF
Gia,2025,3,26,10,ef,MI2,P1,0,,935,1530,45,EF
Gia,2025,4,30,9,ef,MI2,P1,0,,935,1445,45,EF
Gia,2025,4,30,10,ef,MI2,P1,0,,935,1530,45,EF
GeG,2024,9,4,6,m426,I2a,203,0,,639,1220,45,CP
GeG,2024,9,4,7,m293,I2a,203,0,,1136,1305,45,CP
GeG,2024,9,4,8,m293,I2a,203,0,,1136,1350,45,CP
GeG,2024,9,5,2,m426,I2a,203,0,,639,905,45,CP
GeG,2024,9,5,3,m426,I2a,203,0,,639,1005,45,CP
GeG,2024,9,5,4,m426,I2a,203,0,,639,1050,45,CP
GeG,2024,9,5,5,m426,I2a,203,0,,639,1135,45,CP
GeG,2024,9,6,8,m293,I2a,203,0,,1136,1350,45,CP
GeG,2024,9,6,9,m293,I2a,203,0,,1136,1445,45,CP
GeG,2024,9,6,10,m293,I2a,203,0,,1136,1530,45,CP
GeG,2024,10,2,6,m426,I2a,203,0,,639,1220,45,CP
GeG,2024,10,2,7,m293,I2a,203,0,,1136,1305,45,CP
GeG,2024,10,2,8,m293,I2a,203,0,,1136,1350,45,CP
GeG,2024,10,3,2,m426,I2a,203,0,,639,905,45,CP
GeG,2024,10,3,3,m426,I2a,203,0,,639,1005,45,CP
GeG,2024,10,3,4,m426,I2a,203,0,,639,1050,45,CP
GeG,2024,10,3,5,m426,I2a,203,0,,639,1135,45,CP
GeG,2024,10,4,8,m293,I2a,203,0,,1136,1350,45,CP
GeG,2024,10,4,9,m293,I2a,203,0,,1136,1445,45,CP
GeG,2024,10,4,10,m293,I2a,203,0,,1136,1530,45,CP
GeG,2024,11,6,6,m426,I2a,203,0,,639,1220,45,CP
GeG,2024,11,6,7,m293,I2a,203,0,,1136,1305,45,CP
GeG,2024,11,6,8,m293,I2a,203,0,,1136,1350,45,CP
GeG,2024,11,7,2,m426,I2a,203,0,,639,905,45,CP
GeG,2024,11,7,3,m426,I2a,203,0,,639,1005,45,CP
GeG,2024,11,7,4,m426,I2a,203,0,,639,1050,45,CP
GeG,2024,11,7,5,m426,I2a,203,0,,639,1135,45,CP
GeG,2024,11,8,8,m293,I2a,203,0,,1136,1350,45,CP
GeG,2024,11,8,9,m293,I2a,203,0,,1136,1445,45,CP
GeG,2024,11,8,10,m293,I2a,203,0,,1136,1530,45,CP
GeG,2024,12,4,6,m426,I2a,203,0,,639,1220,45,CP
GeG,2024,12,4,7,m293,I2a,203,0,,1136,1305,45,CP
GeG,2024,12,4,8,m293,I2a,203,0,,1136,1350,45,CP
GeG,2024,12,5,2,m426,I2a,203,0,,639,905,45,CP
GeG,2024,12,5,3,m426,I2a,203,0,,639,1005,45,CP
GeG,2024,12,5,4,m426,I2a,203,0,,639,1050,45,CP
GeG,2024,12,5,5,m426,I2a,203,0,,639,1135,45,CP
GeG,2024,12,6,8,m293,I2a,203,0,,1136,1350,45,CP
GeG,2024,12,6,9,m293,I2a,203,0,,1136,1445,45,CP
GeG,2024,12,6,10,m293,I2a,203,0,,1136,1530,45,CP
GeG,2025,1,15,6,m426,I2a,203,0,,639,1220,45,CP
GeG,2025,1,15,7,m293,I2a,203,0,,1136,1305,45,CP
GeG,2025,1,15,8,m293,I2a,203,0,,1136,1350,45,CP
GeG,2025,1,16,2,m426,I2a,203,0,,639,905,45,CP
GeG,2025,1,16,3,m426,I2a,203,0,,639,1005,45,CP
GeG,2025,1,16,4,m426,I2a,203,0,,639,1050,45,CP
GeG,2025,1,16,5,m426,I2a,203,0,,639,1135,45,CP
GeG,2025,1,17,8,m293,I2a,203,0,,1136,1350,45,CP
GeG,2025,1,17,9,m293,I2a,203,0,,1136,1445,45,CP
GeG,2025,1,17,10,m293,I2a,203,0,,1136,1530,45,CP
GeG,2025,2,12,6,m426,I2a,203,0,,639,1220,45,CP
GeG,2025,2,12,7,m293,I2a,203,0,,1136,1305,45,CP
GeG,2025,2,12,8,m293,I2a,203,0,,1136,1350,45,CP
GeG,2025,2,13,2,m426,I2a,203,0,,639,905,45,CP
GeG,2025,2,13,3,m426,I2a,203,0,,639,1005,45,CP
GeG,2025,2,13,4,m426,I2a,203,0,,639,1050,45,CP
GeG,2025,2,13,5,m426,I2a,203,0,,639,1135,45,CP
GeG,2025,2,14,8,m293,I2a,203,0,,1136,1350,45,CP
GeG,2025,2,14,9,m293,I2a,203,0,,1136,1445,45,CP
GeG,2025,2,14,10,m293,I2a,203,0,,1136,1530,45,CP
GeG,2025,3,20,2,m426,I2a,203,0,,639,905,45,CP
GeG,2025,3,20,3,m426,I2a,203,0,,639,1005,45,CP
GeG,2025,3,20,4,m426,I2a,203,0,,639,1050,45,CP
GeG,2025,3,20,5,m426,I2a,203,0,,639,1135,45,CP
GeG,2025,3,21,8,m293,I2a,203,0,,1136,1350,45,CP
GeG,2025,3,21,9,m293,I2a,203,0,,1136,1445,45,CP
GeG,2025,3,21,10,m293,I2a,203,0,,1136,1530,45,CP
GeG,2025,4,16,6,m426,I2a,203,0,,639,1220,45,CP
GeG,2025,4,16,7,m293,I2a,203,0,,1136,1305,45,CP
GeG,2025,4,16,8,m293,I2a,203,0,,1136,1350,45,CP
GeG,2025,4,17,2,m426,I2a,203,0,,639,905,45,CP
GeG,2025,4,17,3,m426,I2a,203,0,,639,1005,45,CP
GeG,2025,4,17,4,m426,I2a,203,0,,639,1050,45,CP
GeG,2025,4,17,5,m426,I2a,203,0,,639,1135,45,CP
GeG,2025,5,21,6,m426,I2a,203,0,,639,1220,45,CP
GeG,2025,5,21,7,m293,I2a,203,0,,1136,1305,45,CP
GeG,2025,5,21,8,m293,I2a,203,0,,1136,1350,45,CP
GeG,2025,5,22,2,m426,I2a,203,0,,639,905,45,CP
GeG,2025,5,22,3,m426,I2a,203,0,,639,1005,45,CP
GeG,2025,5,22,4,m426,I2a,203,0,,639,1050,45,CP
GeG,2025,5,22,5,m426,I2a,203,0,,639,1135,45,CP
GeG,2025,5,23,8,m293,I2a,203,0,,1136,1350,45,CP
GeG,2025,5,23,9,m293,I2a,203,0,,1136,1445,45,CP
GeG,2025,5,23,10,m293,I2a,203,0,,1136,1530,45,CP
Gui,2024,9,3,4,mat2,MI2,112,0,,7,1050,45,M
Gui,2024,9,3,5,mat2,MI2,112,0,,7,1135,45,M
Gui,2024,9,4,3,mat2,MI2,112,0,,7,1005,45,M
Gui,2024,9,4,4,mat2,MI2,112,0,,7,1050,45,M
Gui,2024,9,9,6,mat2,MI2,112,0,,12,1220,45,M
Gui,2024,9,9,7,mat2,MI2,112,0,,12,1305,45,M
Gui,2024,9,9,8,mat2,MI2,112,0,,12,1350,45,M
Gui,2024,9,10,8,mat2,MI2,112,0,,12,1350,45,M
Gui,2024,9,10,9,mat2,MI2,112,0,,12,1445,45,M
Gui,2024,9,10,10,mat2,MI2,112,0,,12,1530,45,M
Gui,2024,9,11,7,mat2,MI2,112,0,,1460,1305,45,M
Gui,2024,9,11,8,mat2,MI2,112,0,,1460,1350,45,M
Gui,2024,9,13,6,mat2,MI2,112,0,,12,1220,45,M
Gui,2024,9,13,7,mat2,MI2,112,0,,12,1305,45,M
Gui,2024,10,1,4,mat2,MI2,112,0,,7,1050,45,M
Gui,2024,10,1,5,mat2,MI2,112,0,,7,1135,45,M
Gui,2024,10,2,3,mat2,MI2,112,0,,7,1005,45,M
Gui,2024,10,2,4,mat2,MI2,112,0,,7,1050,45,M
Gui,2024,10,7,6,mat2,MI2,112,0,,12,1220,45,M
Gui,2024,10,7,7,mat2,MI2,112,0,,12,1305,45,M
Gui,2024,10,7,8,mat2,MI2,112,0,,12,1350,45,M
Gui,2024,10,8,8,mat2,MI2,112,0,,12,1350,45,M
Gui,2024,10,8,9,mat2,MI2,112,0,,12,1445,45,M
Gui,2024,10,8,10,mat2,MI2,112,0,,12,1530,45,M
Gui,2024,10,9,7,mat2,MI2,112,0,,1460,1305,45,M
Gui,2024,10,9,8,mat2,MI2,112,0,,1460,1350,45,M
Gui,2024,10,11,6,mat2,MI2,112,0,,12,1220,45,M
Gui,2024,10,11,7,mat2,MI2,112,0,,12,1305,45,M
Gui,2024,11,5,4,mat2,MI2,112,0,,7,1050,45,M
Gui,2024,11,5,5,mat2,MI2,112,0,,7,1135,45,M
Gui,2024,11,6,3,mat2,MI2,112,0,,7,1005,45,M
Gui,2024,11,6,4,mat2,MI2,112,0,,7,1050,45,M
Gui,2024,11,11,6,mat2,MI2,112,0,,12,1220,45,M
Gui,2024,11,11,7,mat2,MI2,112,0,,12,1305,45,M
Gui,2024,11,11,8,mat2,MI2,112,0,,12,1350,45,M
Gui,2024,11,12,8,mat2,MI2,112,0,,12,1350,45,M
Gui,2024,11,12,9,mat2,MI2,112,0,,12,1445,45,M
Gui,2024,11,12,10,mat2,MI2,112,0,,12,1530,45,M
Gui,2024,11,13,7,mat2,MI2,112,0,,1460,1305,45,M
Gui,2024,11,13,8,mat2,MI2,112,0,,1460,1350,45,M
Gui,2024,11,15,6,mat2,MI2,112,0,,12,1220,45,M
Gui,2024,11,15,7,mat2,MI2,112,0,,12,1305,45,M
Gui,2024,12,3,4,mat2,MI2,112,0,,7,1050,45,M
Gui,2024,12,3,5,mat2,MI2,112,0,,7,1135,45,M
Gui,2024,12,4,3,mat2,MI2,112,0,,7,1005,45,M
Gui,2024,12,4,4,mat2,MI2,112,0,,7,1050,45,M
Gui,2024,12,9,6,mat2,MI2,112,0,,12,1220,45,M
Gui,2024,12,9,7,mat2,MI2,112,0,,12,1305,45,M
Gui,2024,12,9,8,mat2,MI2,112,0,,12,1350,45,M
Gui,2024,12,10,8,mat2,MI2,112,0,,12,1350,45,M
Gui,2024,12,10,9,mat2,MI2,112,0,,12,1445,45,M
Gui,2024,12,10,10,mat2,MI2,112,0,,12,1530,45,M
Gui,2024,12,11,7,mat2,MI2,112,0,,1460,1305,45,M
Gui,2024,12,11,8,mat2,MI2,112,0,,1460,1350,45,M
Gui,2024,12,13,6,mat2,MI2,112,0,,12,1220,45,M
Gui,2024,12,13,7,mat2,MI2,112,0,,12,1305,45,M
Gui,2025,1,14,4,mat2,MI2,112,0,,7,1050,45,M
Gui,2025,1,14,5,mat2,MI2,112,0,,7,1135,45,M
Gui,2025,1,15,3,mat2,MI2,112,0,,7,1005,45,M
Gui,2025,1,15,4,mat2,MI2,112,0,,7,1050,45,M
Gui,2025,1,20,6,mat2,MI2,112,0,,12,1220,45,M
Gui,2025,1,20,7,mat2,MI2,112,0,,12,1305,45,M
Gui,2025,1,20,8,mat2,MI2,112,0,,12,1350,45,M
Gui,2025,1,21,8,mat2,MI2,112,0,,12,1350,45,M
Gui,2025,1,21,9,mat2,MI2,112,0,,12,1445,45,M
Gui,2025,1,21,10,mat2,MI2,112,0,,12,1530,45,M
Gui,2025,1,23,7,mat2,MI2,111,0,,1461,1305,45,M
Gui,2025,1,23,8,mat2,MI2,111,0,,1461,1350,45,M
Gui,2025,1,24,6,mat2,MI2,112,0,,12,1220,45,M
Gui,2025,1,24,7,mat2,MI2,112,0,,12,1305,45,M
Gui,2025,2,11,4,mat2,MI2,112,0,,7,1050,45,M
Gui,2025,2,11,5,mat2,MI2,112,0,,7,1135,45,M
Gui,2025,2,12,3,mat2,MI2,112,0,,7,1005,45,M
Gui,2025,2,12,4,mat2,MI2,112,0,,7,1050,45,M
Gui,2025,2,17,6,mat2,MI2,112,0,,12,1220,45,M
Gui,2025,2,17,7,mat2,MI2,112,0,,12,1305,45,M
Gui,2025,2,17,8,mat2,MI2,112,0,,12,1350,45,M
Gui,2025,2,18,8,mat2,MI2,112,0,,12,1350,45,M
Gui,2025,2,18,9,mat2,MI2,112,0,,12,1445,45,M
Gui,2025,2,18,10,mat2,MI2,112,0,,12,1530,45,M
Gui,2025,2,20,7,mat2,MI2,111,0,,1461,1305,45,M
Gui,2025,2,20,8,mat2,MI2,111,0,,1461,1350,45,M
Gui,2025,2,21,6,mat2,MI2,112,0,,12,1220,45,M
Gui,2025,2,21,7,mat2,MI2,112,0,,12,1305,45,M
Gui,2025,3,18,4,mat2,MI2,112,0,,7,1050,45,M
Gui,2025,3,18,5,mat2,MI2,112,0,,7,1135,45,M
Gui,2025,3,24,6,mat2,MI2,112,0,,12,1220,45,M
Gui,2025,3,24,7,mat2,MI2,112,0,,12,1305,45,M
Gui,2025,3,24,8,mat2,MI2,112,0,,12,1350,45,M
Gui,2025,3,25,8,mat2,MI2,112,0,,12,1350,45,M
Gui,2025,3,25,9,mat2,MI2,112,0,,12,1445,45,M
Gui,2025,3,25,10,mat2,MI2,112,0,,12,1530,45,M
Gui,2025,3,27,7,mat2,MI2,111,0,,1461,1305,45,M
Gui,2025,3,27,8,mat2,MI2,111,0,,1461,1350,45,M
Gui,2025,3,28,6,mat2,MI2,112,0,,12,1220,45,M
Gui,2025,3,28,7,mat2,MI2,112,0,,12,1305,45,M
Gui,2025,4,15,4,mat2,MI2,112,0,,7,1050,45,M
Gui,2025,4,15,5,mat2,MI2,112,0,,7,1135,45,M
Gui,2025,4,16,3,mat2,MI2,112,0,,7,1005,45,M
Gui,2025,4,16,4,mat2,MI2,112,0,,7,1050,45,M
Gui,2025,4,28,6,mat2,MI2,112,0,,12,1220,45,M
Gui,2025,4,28,7,mat2,MI2,112,0,,12,1305,45,M
Gui,2025,4,28,8,mat2,MI2,112,0,,12,1350,45,M
Gui,2025,4,29,8,mat2,MI2,112,0,,12,1350,45,M
Gui,2025,4,29,9,mat2,MI2,112,0,,12,1445,45,M
Gui,2025,4,29,10,mat2,MI2,112,0,,12,1530,45,M
Gui,2025,5,20,4,mat2,MI2,112,0,,7,1050,45,M
Gui,2025,5,20,5,mat2,MI2,112,0,,7,1135,45,M
Gui,2025,5,21,3,mat2,MI2,112,0,,7,1005,45,M
Gui,2025,5,21,4,mat2,MI2,112,0,,7,1050,45,M
IaO,2024,9,3,7,fis2,MI2,112,0,,8,1305,45,M
IaO,2024,9,3,8,fis2,MI2,112,0,,8,1350,45,M
IaO,2024,9,5,9,fis2,MI2,112,0,,8,1445,45,M
IaO,2024,9,5,10,fis2,MI2,112,0,,8,1530,45,M
IaO,2024,9,12,1,fis2,MI2,112,0,,13,820,45,M
IaO,2024,9,12,2,fis2,MI2,112,0,,13,905,45,M
IaO,2024,9,12,3,fis2,MI2,112,0,,13,1005,45,M
IaO,2024,10,1,7,fis2,MI2,112,0,,8,1305,45,M
IaO,2024,10,1,8,fis2,MI2,112,0,,8,1350,45,M
IaO,2024,10,3,9,fis2,MI2,112,0,,8,1445,45,M
IaO,2024,10,3,10,fis2,MI2,112,0,,8,1530,45,M
IaO,2024,10,10,1,fis2,MI2,112,0,,13,820,45,M
IaO,2024,10,10,2,fis2,MI2,112,0,,13,905,45,M
IaO,2024,10,10,3,fis2,MI2,112,0,,13,1005,45,M
IaO,2024,11,5,7,fis2,MI2,112,0,,8,1305,45,M
IaO,2024,11,5,8,fis2,MI2,112,0,,8,1350,45,M
IaO,2024,11,7,9,fis2,MI2,112,0,,8,1445,45,M
IaO,2024,11,7,10,fis2,MI2,112,0,,8,1530,45,M
IaO,2024,11,14,1,fis2,MI2,112,0,,13,820,45,M
IaO,2024,11,14,2,fis2,MI2,112,0,,13,905,45,M
IaO,2024,11,14,3,fis2,MI2,112,0,,13,1005,45,M
IaO,2024,12,3,7,fis2,MI2,112,0,,8,1305,45,M
IaO,2024,12,3,8,fis2,MI2,112,0,,8,1350,45,M
IaO,2024,12,5,9,fis2,MI2,112,0,,8,1445,45,M
IaO,2024,12,5,10,fis2,MI2,112,0,,8,1530,45,M
IaO,2024,12,12,1,fis2,MI2,112,0,,13,820,45,M
IaO,2024,12,12,2,fis2,MI2,112,0,,13,905,45,M
IaO,2024,12,12,3,fis2,MI2,112,0,,13,1005,45,M
IaO,2025,1,14,7,fis2,MI2,112,0,,8,1305,45,M
IaO,2025,1,14,8,fis2,MI2,112,0,,8,1350,45,M
IaO,2025,1,16,9,fis2,MI2,112,0,,8,1445,45,M
IaO,2025,1,16,10,fis2,MI2,112,0,,8,1530,45,M
IaO,2025,1,23,1,fis2,MI2,112,0,,13,820,45,M
IaO,2025,1,23,2,fis2,MI2,112,0,,13,905,45,M
IaO,2025,1,23,3,fis2,MI2,112,0,,13,1005,45,M
IaO,2025,2,11,7,fis2,MI2,112,0,,8,1305,45,M
IaO,2025,2,11,8,fis2,MI2,112,0,,8,1350,45,M
IaO,2025,2,13,9,fis2,MI2,112,0,,8,1445,45,M
IaO,2025,2,13,10,fis2,MI2,112,0,,8,1530,45,M
IaO,2025,2,20,1,fis2,MI2,112,0,,13,820,45,M
IaO,2025,2,20,2,fis2,MI2,112,0,,13,905,45,M
IaO,2025,2,20,3,fis2,MI2,112,0,,13,1005,45,M
IaO,2025,3,18,7,fis2,MI2,112,0,,8,1305,45,M
IaO,2025,3,18,8,fis2,MI2,112,0,,8,1350,45,M
IaO,2025,3,20,9,fis2,MI2,112,0,,8,1445,45,M
IaO,2025,3,20,10,fis2,MI2,112,0,,8,1530,45,M
IaO,2025,3,27,1,fis2,MI2,112,0,,13,820,45,M
